09/27/12 7:14 AM, 0.86
09/27/12 1:16 PM, 0.27
09/27/12 8:28 PM, 0.97
09/28/12 1:55 AM, 0.50
09/28/12 8:15 AM, 0.90
09/28/12 2:01 PM, 0.33
09/28/12 8:59 PM, 0.94
09/29/12 2:28 AM, 0.44
09/29/12 9:08 AM, 0.92
09/29/12 2:42 PM, 0.40
09/29/12 9:27 PM, 0.91
09/30/12 3:00 AM, 0.38
09/30/12 9:57 AM, 0.94
09/30/12 3:21 PM, 0.47
09/30/12 9:53 PM, 0.87
10/01/12 3:30 AM, 0.34
10/01/12 10:43 AM, 0.94
10/01/12 3:59 PM, 0.54
10/01/12 10:17 PM, 0.83
10/02/12 4:01 AM, 0.32
10/02/12 11:29 AM, 0.93
10/02/12 4:37 PM, 0.61
10/02/12 10:38 PM, 0.79
10/03/12 4:32 AM, 0.31
10/03/12 12:15 PM, 0.92
10/03/12 5:19 PM, 0.67
10/03/12 10:54 PM, 0.76
10/04/12 5:07 AM, 0.31
10/04/12 1:04 PM, 0.90
10/04/12 6:16 PM, 0.71
10/04/12 11:02 PM, 0.74
10/05/12 5:47 AM, 0.31
10/05/12 1:59 PM, 0.88
10/05/12 10:14 PM, 0.73
10/05/12 10:49 PM, 0.73
10/06/12 6:39 AM, 0.33
10/06/12 3:04 PM, 0.87 
10/07/12 7:48 AM, 0.33
10/07/12 4:21 PM, 0.87
10/07/12 11:54 PM, 0.71
10/08/12 12:05 AM, 0.71
10/08/12 9:03 AM, 0.33
10/08/12 5:28 PM, 0.88
10/08/12 11:38 PM, 0.69
10/09/12 1:50 AM, 0.70
10/09/12 10:07 AM, 0.32
10/09/12 6:12 PM, 0.89
10/09/12 11:52 PM, 0.65
10/10/12 3:21 AM, 0.71
10/10/12 11:01 AM, 0.31
10/10/12 6:46 PM, 0.90
10/11/12 12:14 AM, 0.59
10/11/12 5:02 AM, 0.73
10/11/12 11:49 AM, 0.30
10/11/12 7:14 PM, 0.90
10/12/12 12:41 AM, 0.52
10/12/12 6:31 AM, 0.78
10/12/12 12:35 PM, 0.32
10/12/12 7:40 PM, 0.89
10/13/12 1:12 AM, 0.43
10/13/12 7:39 AM, 0.84
10/13/12 1:20 PM, 0.35
10/13/12 8:05 PM, 0.88
10/14/12 1:46 AM, 0.33
10/14/12 8:38 AM, 0.91
10/14/12 2:05 PM, 0.39
10/14/12 8:29 PM, 0.86
10/15/12 2:22 AM, 0.23
10/15/12 9:33 AM, 0.96
10/15/12 2:51 PM, 0.46
10/15/12 8:55 PM, 0.85
10/16/12 3:01 AM, 0.15
10/16/12 10:28 AM, 1.01
10/16/12 3:39 PM, 0.54
10/16/12 9:22 PM, 0.83
10/17/12 3:44 AM, 0.08
10/17/12 11:24 AM, 1.03
10/17/12 4:32 PM, 0.62
10/17/12 9:51 PM, 0.82
10/18/12 4:31 AM, 0.05
10/18/12 2:22 PM, 1.04
10/18/12 5:36 PM, 0.69
10/18/12 10:26 PM, 0.81
10/19/12 5:23 AM, 0.04
10/19/12 1:24 PM, 1.02
10/19/12 7:18 PM, 0.73
10/19/12 11:08 PM, 0.79
10/20/12 6:25 AM, 0.07
10/20/12 2:32 PM, 1.00
10/20/12 9:20 PM, 0.73
10/21/12 12:05 AM, 0.76
10/21/12 7:39 AM, 0.11
10/21/12 3:44 PM, 0.98
10/21/12 10:27 PM, 0.68
10/22/12 1:17 AM, 0.73
10/22/12 8:58 AM, 0.16
10/22/12 4:52 PM, 0.96
10/22/12 11:14 PM, 0.62
10/23/12 2:49 AM, 0.70
10/23/12 10:10 AM, 0.21
10/23/12 5:48 PM, 0.94
10/23/12 11:53 PM, 0.55
10/24/12 4:40 AM, 0.70
10/24/12 11:12 AM, 0.26
10/24/12 6:31 PM, 0.92
10/25/12 12:29 AM, 0.46
10/25/12 6:19 AM, 0.74
10/25/12 12:06 PM, 0.32
10/25/12 7:07 PM, 0.90
10/26/12 1:02 AM, 0.38
10/26/12 7:30 AM, 0.80
10/26/12 12:56 PM, 0.38
10/26/12 7:39 PM, 0.87
10/27/12 1:34 AM, 0.31
10/27/12 8:27 AM, 0.85
10/27/12 1:41 PM, 0.45
10/27/12 8:08 PM, 0.83
10/28/12 2:04 AM, 0.25
10/28/12 9:16 AM, 0.88
10/28/12 2:23 PM, 0.51
10/28/12 8:34 PM, 0.80
10/29/12 2:33 AM, 0.20
10/29/12 10:01 AM, 0.91
10/29/12 3:03 PM, 0.56
10/29/12 8:57 PM, 0.77
10/30/12 3:01 AM, 0.17
10/30/12 10:43 AM, 0.92
10/30/12 3:42 PM, 0.61
10/30/12 9:17 PM, 0.74
10/31/12 3:31 AM, 0.16
10/31/12 11:25 AM, 0.92
10/31/12 4:21 PM, 0.65
10/31/12 9:29 PM, 0.72
11/01/12 4:02 AM, 0.16
11/01/12 12:08 PM, 0.91
11/01/12 5:05 PM, 0.68
11/01/12 9:16 PM, 0.70
11/02/12 4:36 AM, 0.16
11/02/12 12:52 PM, 0.89
11/02/12 6:23 PM, 0.71
11/02/12 6:38 PM, 0.71
11/03/12 5:13 AM, 0.18
11/03/12 1:38 PM, 0.87
11/04/12 5:55 AM, 0.20
11/04/12 2:28 PM, 0.86
11/05/12 6:47 AM, 0.23
11/05/12 3:20 PM, 0.85
11/06/12 7:52 AM, 0.26
11/06/12 4:09 PM, 0.84
11/06/12 11:12 PM, 0.61

11/07/12
1:20 AM, 0.62
9:03 AM, 0.28
4:50 PM, 0.84
11:19 PM, 0.54

11/08/12
3:02 AM, 0.61
10:08 AM, 0.31
5:24 PM, 0.83
11:40 PM, 0.46

11/09/12
4:55 AM, 0.64
11:06 AM, 0.34
5:53 PM, 0.82

11/10/12
12:09 AM, 0.35
6:34 AM, 0.71
12:01 PM, 0.38
6:20 PM, 0.81
11/11/12
12:42 AM, 0.23
7:45 AM, 0.80
12:53 PM, 0.43
6:48 PM, 0.80
11/12/12
1:19 AM, 0.12
8:44 AM, 0.89
1:44 PM, 0.49
7:18 PM, 0.80
11/13/12
1:59 AM, 0.01
9:38 AM, 0.96
2:36 PM, 0.55
7:50 PM, 0.80
11/14/12
2:41 AM, -0.07
10:31 AM, 1.01
3:28 PM, 0.61
8:26 PM, 0.79
11/15/12
3:27 AM, -0.12
11:24 AM, 1.03
4:26 PM, 0.66
9:06 PM, 0.78
11/16/12
4:16 AM, -0.12
12:19 PM, 1.03
5:38 PM, 0.69
9:55 PM, 0.76
11/17/12
5:09 AM, -0.09
1:14 PM, 1.01
7:31 PM, 0.69
10:54 PM, 0.73
11/18/12
6:08 AM, -0.03
2:10 PM, 0.97
9:04 PM, 0.64

11/19/12
12:03 AM, 0.69
7:15 AM, 0.06
3:07 PM, 0.93
10:01 PM, 0.57

11/20/12
1:22 AM, 0.64
8:29 AM, 0.15
4:02 PM, 0.89
10:47 PM, 0.49

11/21/12
2:56 AM, 0.61
9:40 AM, 0.24
4:51 PM, 0.86
11:27 PM, 0.40

11/22/12
4:53 AM, 0.62
10:44 AM, 0.32
5:34 PM, 0.82

11/23/12
12:03 AM, 0.31
6:32 AM, 0.68
11:41 AM, 0.40
6:10 PM, 0.79
11/24/12
12:37 AM, 0.23
7:40 AM, 0.74
12:33 PM, 0.47
6:43 PM, 0.76
11/25/12
1:09 AM, 0.16
8:33 AM, 0.80
1:21 PM, 0.52
7:12 PM, 0.74
11/26/12
1:39 AM, 0.11
9:18 AM, 0.84
2:06 PM, 0.56
7:38 PM, 0.71
11/27/12
2:09 AM, 0.07
9:59 AM, 0.87
2:47 PM, 0.60
8:01 PM, 0.70
11/28/12
2:39 AM, 0.05
10:38 AM, 0.88
3:26 PM, 0.62
8:18 PM, 0.68
11/29/12
3:10 AM, 0.04
11:16 AM, 0.88
4:05 PM, 0.64
8:16 PM, 0.67
11/30/12
3:43 AM, 0.04
11:55 AM, 0.88
4:46 PM, 0.66
7:04 PM, 0.67
12/01/12
4:16 AM, 0.05
12:34 PM, 0.86
5:39 PM, 0.66
6:52 PM, 0.67
12/02/12
4:50 AM, 0.07
1:12 PM, 0.85

12/03/12
5:27 AM, 0.10
1:50 PM, 0.83

12/04/12
6:08 AM, 0.14
2:25 PM, 0.81
10:14 PM, 0.58
11:31 PM, 0.58
12/05/12
6:57 AM, 0.19
2:59 PM, 0.80
10:06 PM, 0.51

12/06/12
1:15 AM, 0.55
8:00 AM, 0.26
3:29 PM, 0.78
10:28 PM, 0.42

12/07/12
2:55 AM, 0.55
9:14 AM, 0.32
3:58 PM, 0.77
10:59 PM, 0.31

12/08/12
4:55 AM, 0.59
10:26 AM, 0.39
4:27 PM, 0.76
11:35 PM, 0.19

12/09/12
6:42 AM, 0.67
11:32 AM, 0.45
4:59 PM, 0.75

12/10/12
12:15 AM, 0.06
7:51 AM, 0.78
12:32 PM, 0.50
5:35 PM, 0.75
12/11/12
12:57 AM, -0.05
8:48 AM, 0.87
1:28 PM, 0.55
6:15 PM, 0.76
12/12/12
1:41 AM, -0.15
9:39 AM, 0.94
2:23 PM, 0.59
7:02 PM, 0.76
12/13/12
2:28 AM, -0.21
10:28 AM, 0.98
3:18 PM, 0.62
7:55 PM, 0.76
12/14/12
3:16 AM, -0.23
11:17 AM, 1.00
4:15 PM, 0.63
8:54 PM, 0.75
12/15/12
4:05 AM, -0.21
12:04 PM, 0.98
5:22 PM, 0.63
9:55 PM, 0.73
12/16/12
4:56 AM, -0.15
12:51 PM, 0.95
6:48 PM, 0.60
11:00 PM, 0.69
12/17/12
5:50 AM, -0.05
1:37 PM, 0.90
8:11 PM, 0.54

12/18/12
12:08 AM, 0.64
6:49 AM, 0.06
2:21 PM, 0.85
9:14 PM, 0.46

12/19/12
1:22 AM, 0.59
7:53 AM, 0.18
3:04 PM, 0.80
10:05 PM, 0.37

12/20/12
2:53 AM, 0.56
9:04 AM, 0.29
3:45 PM, 0.76
10:49 PM, 0.28

12/21/12
4:53 AM, 0.57
10:12 AM, 0.39
4:24 PM, 0.72
11:30 PM, 0.20

12/22/12
6:37 AM, 0.63
11:16 AM, 0.46
5:01 PM, 0.69

12/23/12
12:06 AM, 0.13
7:42 AM, 0.70
12:14 PM, 0.51
5:37 PM, 0.67
12/24/12
12:41 AM, 0.07
8:30 AM, 0.75
1:05 PM, 0.55
6:11 PM, 0.66
12/25/12
1:15 AM, 0.03
9:11 AM, 0.79
1:50 PM, 0.57
6:45 PM, 0.65
12/26/12
1:48 AM, -0.00
9:48 AM, 0.82
2:30 PM, 0.59
7:17 PM, 0.65
12/27/12
2:21 AM, -0.03
10:24 AM, 0.84
3:05 PM, 0.59
7:46 PM, 0.65
12/28/12
2:54 AM, -0.04
10:59 AM, 0.84
3:40 PM, 0.60
8:11 PM, 0.64
12/29/12
3:26 AM, -0.04
11:33 AM, 0.83
4:15 PM, 0.60
8:35 PM, 0.64
12/30/12
3:59 AM, -0.02
12:06 PM, 0.82
4:54 PM, 0.59
9:07 PM, 0.62
12/31/12
4:32 AM, 0.00
12:37 PM, 0.81
5:38 PM, 0.57
9:55 PM, 0.60
